#Table1
source_id,objID,ra,dec,run,rerun,camcol,field,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,z,sourceType
1565450265825663744,1237661387064737856,201.280941462576,56.3678338990828,3705,301,3,54,,17.76333,17.74339,17.69362,17.40471,17.35447,1.831793,QSO
4565436062535224320,1237662474773921883,255.075410224283,22.8151662638174,3958,301,5,187,,18.24364,17.9781,17.76461,17.80286,17.6451,0.9185338,QSO
837299583685018752,1237657589781430344,165.489634525372,52.9216707894871,2821,301,2,125,,18.01909,17.87948,17.61422,17.59407,17.66388,1.229596,QSO
837299583685018752,1237657589781430344,165.489634525372,52.9216707894871,2821,301,2,125,,18.01909,17.87948,17.61422,17.59407,17.66388,1.229163,QSO_AALs
1602593864555792384,1237671938724659243,231.584816474331,57.8622799556412,6162,301,1,39,,17.31449,17.22536,17.1223,16.89203,16.76954,1.914618,QSO
1602593864555792384,1237671938724659243,231.584816474331,57.8622799556412,6162,301,1,39,,17.31449,17.22536,17.1223,16.89203,16.76954,1.914433,QSO
785375525019366656,1237660634389545063,171.948187112238,45.8958648702376,3530,301,1,326,,17.76628,17.52882,17.61017,17.51024,17.54479,0.5066025,QSO
785375525019366656,1237660634389545063,171.948187112238,45.8958648702376,3530,301,1,326,,17.76628,17.52882,17.61017,17.51024,17.54479,0.5065863,SEQUELS_TARGET
1043815385234815360,1237663917345144911,132.618065922262,62.7651790220988,4294,301,4,173,,18.35601,18.08443,17.64458,17.57674,17.6006,1.149677,QSO
1210976749345603584,1237665532793651217,233.122448965959,19.8817735310262,4670,301,5,233,,17.43417,17.14692,16.76971,16.44006,16.3997,1.691542,QSO
1210976749345603584,1237665532793651217,233.122448965959,19.8817735310262,4670,301,5,233,,17.43417,17.14692,16.76971,16.44006,16.3997,1.6937,QSO_RADIO_IAL
2641550336109191168,1237663275779555356,358.340891828935,-1.25782271339716,4145,301,1,99,,17.18608,16.89297,16.64714,16.65706,16.66172,0.9908575,NONLEGACY
2641550336109191168,1237663275779555356,358.340891828935,-1.25782271339716,4145,301,1,99,,17.18608,16.89297,16.64714,16.65706,16.66172,0.9905665,QSO_AAL
1544860841147649536,1237661852543156343,184.936626495498,46.1709282904468,3813,301,6,227,,18.85671,18.0229,18.0098,17.94025,17.65331,2.488693,QSO
1544860841147649536,1237661852543156343,184.936626495498,46.1709282904468,3813,301,6,227,,18.85671,18.0229,18.0098,17.94025,17.65331,2.494178,QSO
1492930735169155072,1237658203447164991,215.842814708011,44.5832805386771,2964,301,1,465,,18.0562,17.64837,17.78086,17.61201,17.72515,0.6070731,QSO
1480441867921748992,1237662663744487518,217.804498206317,36.0739886648251,4002,301,5,65,,18.10337,17.91573,17.82189,17.89889,17.72468,0.8924881,QSO
800626163614714496,1237660962942353439,144.694883023602,38.0971758813606,3606,301,5,140,,17.93334,17.45947,17.11473,16.67968,16.48564,1.833254,QSO
800626163614714496,1237660962942353439,144.694883023602,38.0971758813606,3606,301,5,140,,17.93334,17.45947,17.11473,16.67968,16.48564,1.813407,VARBAL
1532113068975388416,1237664820362608642,186.924719231953,38.5968266162226,4504,301,6,182,,17.079,16.9544,16.7876,16.76445,16.82078,1.2409,QSO
1504149194042429184,1237658203980693554,205.805702273104,47.5188798309733,2964,301,2,414,,17.5017,17.29908,17.26611,17.12934,17.16342,3.259206,QSO
1504149194042429184,1237658203980693554,205.805702273104,47.5188798309733,2964,301,2,414,,17.5017,17.29908,17.26611,17.12934,17.16342,1.865629,QSO_SUPPZ
1020887857672085248,1237655108369317946,149.311134745004,54.6715370600988,2243,301,4,205,,18.05148,17.41861,17.39551,17.33827,17.18752,2.586495,QSO
1020887857672085248,1237655108369317946,149.311134745004,54.6715370600988,2243,301,4,205,,18.05148,17.41861,17.39551,17.33827,17.18752,2.58974,QSO
853966530694068480,1237658302741741626,159.169760255406,56.8572177644389,2987,301,2,60,,17.52809,17.32292,16.97228,16.95819,17.01761,1.264047,QSO
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.281902,QSO
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.285486,QSO_EBOSS_W3_ADM
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.286224,RM_TILE2
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.285949,RM_TILE2
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.285925,RM_TILE2
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.286525,RM_TILE2
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.286278,RM_TILE2
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.28635,RM_TILE2
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.285596,RM_TILE2
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.285135,RM_TILE2
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.285218,RM_TILE2
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.285804,RM_TILE2
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.285643,RM_TILE2
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.286448,RM_TILE2
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.286273,RM_TILE2
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.285954,RM_TILE2
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.286149,RM_TILE2
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.285998,RM_TILE2
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.285769,RM_TILE2
1607908869405679360,1237659120933077028,214.17678621739,52.3035163852381,3177,301,6,61,,18.07002,18.04212,17.82915,17.77778,17.8675,1.286164,RM_TILE2
